"id","ageGrp","sex","maritalStat","province","popCenter","eduLevel","feelRushed","extraTime","durSleep","durMealPrep","durEating","durAlone","durDriving","durWork","durSchoolSite","durSchoolOnline","durStudy","mainStudent","mainJobSearch","mainEmployed","mainWorked12m","mainWorkedWeek","enrollStat","dailyTexts","timeSlowDown","timeWorkaholic","timeNotFamFriends","timeWantAlone"
10844,5,2,"commonLaw",24,"urban",3,4,6,500,40,20,170,90,445,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
10849,5,2,"married",12,"rural",3,5,6,555,160,0,390,10,180,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
10854,6,1,"separated",12,"rural",NA,6,1,660,0,50,990,70,20,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
10858,6,1,"married",59,"urban",5,6,6,570,90,360,390,0,60,0,0,0,NA,2,1,1,2,NA,2,2,2,2,2
10864,1,1,"neverMarried",24,"urban",2,4,3,840,0,10,720,0,0,0,0,0,1,2,1,1,2,1,3,2,1,2,2
10866,6,2,"married",46,"rural",2,6,6,510,0,0,0,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
10870,1,1,"neverMarried",35,"urban",4,6,6,550,90,0,720,20,720,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
10871,6,1,"divorced",59,"urban",1,6,1,540,130,0,1190,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
10872,4,1,"married",59,"urban",5,4,6,555,50,20,330,40,510,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
10886,1,1,"neverMarried",35,"urban",2,4,2,420,30,150,840,0,0,0,0,790,1,1,1,1,2,1,7,2,NA,2,1
10888,4,1,"commonLaw",24,"urban",2,5,6,360,105,90,985,50,0,0,0,0,NA,2,1,1,2,NA,1,2,2,1,2
10889,6,1,"married",24,"urban",2,4,6,550,30,130,210,70,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
10890,7,1,"widowed",24,"urban",1,4,6,545,75,105,1300,25,0,0,0,0,NA,1,2,2,2,NA,8,2,2,2,2
10895,6,1,"married",46,"rural",1,4,3,540,0,120,330,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
10899,7,1,"married",35,"urban",6,6,6,540,75,50,0,135,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
10900,7,1,"commonLaw",59,"rural",1,6,5,540,0,210,130,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
10905,1,1,"neverMarried",12,"urban",2,6,2,400,10,40,565,65,560,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
10906,6,2,"married",59,"rural",NA,5,6,480,110,20,0,0,0,0,0,0,NA,NA,NA,2,2,NA,1,2,2,2,2
10912,7,1,"married",11,"pei",1,6,6,710,20,75,0,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
10913,1,1,"neverMarried",24,"urban",1,6,NA,540,0,10,1300,0,0,0,0,0,NA,2,2,2,2,1,8,1,1,2,1
10914,6,1,"commonLaw",35,"urban",7,4,6,495,30,50,635,70,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
10918,7,2,"married",10,"rural",2,6,6,480,0,150,80,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
10919,6,2,"married",12,"rural",4,4,6,515,45,50,320,10,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
10920,5,2,"neverMarried",10,"rural",1,6,6,630,0,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
10936,6,1,"married",12,"rural",2,6,6,675,0,165,865,60,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
10939,5,2,"divorced",24,"urban",1,6,2,510,0,60,1370,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,NA,2
10943,6,1,"neverMarried",59,"urban",2,4,3,480,190,110,1170,45,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
10944,7,1,"married",59,"urban",6,5,6,450,110,135,465,55,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
10945,6,1,"neverMarried",24,"urban",1,6,6,645,0,60,1440,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
10956,3,1,"married",47,"urban",7,5,5,700,20,50,0,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
10958,5,2,"married",35,"rural",1,5,2,450,200,90,490,20,395,0,0,0,NA,NA,NA,1,1,NA,8,1,1,2,2
10967,5,2,"neverMarried",24,"urban",6,5,5,480,0,45,1300,30,400,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2
10969,7,1,"separated",12,"rural",2,4,3,480,90,90,1425,140,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
10977,6,2,"neverMarried",59,"urban",5,6,6,765,40,60,1240,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
10981,6,2,"married",35,"urban",4,6,4,510,250,0,520,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
10989,6,2,"widowed",24,"urban",2,5,5,375,35,55,1390,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
10995,7,2,"widowed",46,"rural",3,6,1,480,180,0,1230,0,0,0,0,0,NA,2,2,2,2,NA,1,NA,2,NA,2
10996,5,1,"married",12,"urban",2,6,6,545,0,20,895,25,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
10998,6,2,"married",24,"urban",2,6,6,510,120,165,255,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11008,7,1,"married",10,"rural",2,6,1,335,15,240,1320,90,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11009,7,1,"widowed",35,"urban",4,6,6,540,130,0,1310,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11011,5,2,"married",24,"rural",1,6,6,530,60,95,620,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11024,5,1,"commonLaw",35,"urban",6,6,2,600,75,0,180,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11028,7,1,"married",59,"urban",3,6,4,645,0,125,390,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11029,7,2,"commonLaw",35,"urban",1,6,6,390,30,0,30,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11036,7,1,"married",35,"urban",1,6,1,480,65,145,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11043,5,2,"married",48,"urban",6,6,6,300,30,45,365,20,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,2
11044,6,1,"married",35,"urban",3,4,4,590,45,120,160,15,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
11045,6,1,"married",12,"urban",3,6,6,540,25,100,105,35,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11049,5,2,"divorced",24,"urban",4,6,4,540,105,60,1440,0,0,0,0,0,NA,2,1,1,2,NA,2,2,2,2,2
11051,6,1,"married",24,"urban",2,4,6,630,15,185,75,35,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
11060,6,2,"widowed",59,"urban",4,6,6,500,30,60,1235,25,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,2
11061,6,2,"married",46,"urban",4,6,1,630,105,15,360,0,0,0,0,0,NA,2,1,1,2,NA,8,2,1,1,1
11063,4,2,"neverMarried",59,"urban",2,4,5,450,0,30,655,0,395,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
11074,5,2,"divorced",35,"urban",2,6,5,1290,0,30,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11078,6,2,"widowed",11,"pei",3,6,6,690,0,90,1080,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11082,4,1,"married",12,"urban",4,6,1,530,30,120,265,0,420,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
11085,5,1,"married",59,"rural",4,4,3,510,0,90,210,0,0,0,0,0,NA,NA,1,1,2,NA,1,2,1,1,1
11086,7,2,"widowed",59,"urban",NA,5,5,810,120,120,1260,0,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
11093,6,1,"neverMarried",24,"urban",NA,4,6,495,0,105,1280,20,220,0,0,0,NA,NA,NA,1,1,NA,NA,2,2,2,2
11094,6,1,"married",46,"rural",3,4,1,810,0,150,90,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
11095,6,1,"neverMarried",35,"urban",6,6,6,600,0,30,780,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11097,6,1,"neverMarried",13,"urban",3,6,4,510,60,120,1275,105,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11102,4,2,"married",12,"urban",3,5,5,465,0,30,500,0,660,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
11105,5,1,"married",24,"rural",4,4,6,480,0,180,245,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11106,6,1,"neverMarried",24,"urban",2,6,4,455,105,165,1175,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11112,6,2,"widowed",11,"pei",4,6,2,450,0,45,1440,15,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
11114,6,2,"widowed",35,"urban",7,6,6,410,170,120,770,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11115,6,1,"married",24,"urban",2,6,6,495,60,155,20,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11117,6,2,"separated",35,"urban",2,5,6,550,135,30,1320,80,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11121,7,2,"widowed",59,"urban",4,4,2,570,0,385,1350,50,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11122,1,1,"neverMarried",12,"urban",NA,6,6,380,0,70,800,0,0,370,0,60,1,2,1,1,2,1,8,2,2,2,2
11130,6,1,"married",35,"urban",2,6,6,445,30,45,795,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11133,2,2,"married",11,"pei",6,4,5,480,30,180,210,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1
11142,7,1,"widowed",59,"urban",1,4,6,765,50,150,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11146,7,2,"widowed",46,"rural",4,6,2,570,20,0,1395,20,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
11158,5,2,"widowed",24,"urban",3,6,2,645,210,40,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11159,6,2,"widowed",24,"urban",1,6,2,540,90,80,1410,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11160,5,2,"married",35,"urban",4,6,6,480,105,0,645,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11163,1,1,"neverMarried",35,"urban",3,6,1,510,0,85,725,35,480,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
11165,7,2,"widowed",35,"urban",1,6,6,480,60,50,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11167,5,1,"married",59,"urban",NA,4,6,265,20,45,720,40,690,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
11172,7,1,"married",59,"urban",3,4,3,600,40,0,240,20,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
11174,5,2,"married",46,"urban",2,4,4,510,250,30,60,0,60,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11181,4,1,"married",47,"urban",5,6,6,390,130,0,30,75,550,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1
11192,3,1,"commonLaw",13,"urban",3,6,6,120,0,60,240,150,0,0,0,0,NA,1,1,1,2,NA,7,2,1,2,2
11194,6,2,"neverMarried",10,"rural",3,6,2,480,0,15,735,0,465,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
11196,7,2,"widowed",35,"urban",1,6,2,360,0,180,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11201,7,2,"widowed",46,"rural",3,6,6,540,30,0,1170,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11203,7,1,"married",35,"urban",1,4,6,600,30,30,10,25,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2
11212,6,2,"widowed",24,"urban",2,6,6,420,30,45,950,100,430,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
11226,4,2,"neverMarried",59,"urban",4,4,1,480,150,0,950,0,0,0,0,0,NA,1,1,1,2,NA,1,2,1,1,2
11230,7,1,"married",59,"urban",6,6,2,545,30,165,135,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11233,6,1,"married",13,"rural",1,4,6,420,60,50,960,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11236,7,1,"divorced",46,"urban",2,6,3,600,40,105,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,1,2
11238,1,2,"commonLaw",48,"urban",4,5,5,855,0,0,90,90,480,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
11241,5,1,"commonLaw",12,"rural",3,6,1,450,0,75,0,165,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11247,6,2,"widowed",13,"urban",4,6,1,600,45,50,1000,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11248,7,2,"widowed",48,"urban",4,6,1,420,0,260,1125,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11249,4,1,"married",10,"rural",4,6,1,510,120,60,750,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11250,7,1,"neverMarried",24,"urban",NA,6,1,610,40,30,1410,35,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
11252,1,2,"neverMarried",59,"rural",5,5,3,670,0,30,625,40,455,0,0,0,NA,NA,NA,1,1,1,7,2,2,1,1
11253,4,2,"divorced",59,"rural",4,5,1,630,60,0,1220,65,0,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2
11255,7,1,"married",46,"rural",2,6,1,645,0,180,0,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,1
11256,7,2,"widowed",24,"urban",1,6,6,630,30,70,1225,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11268,2,2,"neverMarried",35,"urban",6,4,4,650,135,45,855,0,450,0,0,0,NA,NA,NA,1,1,NA,4,2,2,1,2
11269,6,1,"commonLaw",35,"urban",2,4,4,480,60,175,1320,80,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11271,7,1,"married",35,"urban",4,6,6,480,0,150,390,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,1,2
11272,5,1,"commonLaw",59,"urban",2,4,2,530,0,30,1050,70,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,NA
11276,3,1,"neverMarried",35,"urban",6,6,4,300,60,30,1135,150,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,1
11277,6,2,"married",13,"urban",1,6,3,480,30,40,340,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11290,6,1,"married",24,"urban",1,6,6,511,15,150,314,75,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11293,7,1,"married",35,"urban",4,6,4,500,120,30,120,65,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11296,3,2,"neverMarried",48,"urban",2,4,6,450,30,80,1405,20,575,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
11297,5,2,"married",46,"rural",2,4,2,510,105,165,105,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
11298,7,2,"widowed",47,"urban",7,5,NA,540,0,105,1335,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11302,7,2,"married",24,"urban",2,6,5,510,40,80,1020,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11305,7,2,"widowed",12,"urban",6,6,6,840,55,75,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
11306,4,1,"neverMarried",59,"urban",4,6,6,445,10,40,695,0,0,0,0,0,NA,NA,NA,1,1,NA,3,2,1,2,2
11311,4,1,"divorced",12,"urban",1,6,6,315,45,60,1440,55,0,0,0,0,NA,2,1,1,2,NA,1,2,1,2,2
11321,2,1,"commonLaw",35,"urban",1,4,3,400,0,20,730,0,580,0,0,0,NA,NA,NA,1,1,NA,NA,2,1,1,2
11328,5,2,"married",24,"urban",6,4,6,605,75,0,385,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
11330,6,2,"widowed",11,"pei",2,6,6,600,250,90,490,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11331,2,1,"neverMarried",24,"urban",6,6,4,540,0,50,640,40,770,0,0,0,NA,NA,NA,1,1,NA,4,2,2,2,2
11332,7,2,"widowed",35,"rural",2,5,5,615,0,0,1440,645,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11339,6,1,"widowed",35,"rural",2,6,5,490,140,50,1240,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11342,5,1,"neverMarried",12,"urban",1,4,6,570,45,60,1230,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
11346,4,2,"neverMarried",13,"urban",3,6,3,600,0,0,1225,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11347,3,2,"married",35,"urban",NA,5,2,740,60,40,610,0,480,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
11348,4,1,"neverMarried",35,"urban",6,4,6,550,0,60,1305,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,1
11358,6,1,"divorced",35,"urban",6,6,2,390,50,215,1310,20,0,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,1
11359,7,2,"widowed",35,"urban",4,4,6,510,90,0,1260,30,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
11363,6,1,"married",10,"urban",7,6,6,270,90,105,525,70,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11364,4,1,"commonLaw",24,"urban",1,6,4,450,130,50,605,20,525,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2
11370,2,1,"neverMarried",24,"urban",6,4,3,530,0,200,645,0,525,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2
11371,3,1,"neverMarried",35,"urban",6,4,4,600,120,195,180,45,0,0,0,0,NA,NA,NA,1,1,NA,2,2,1,2,2
11379,7,1,"widowed",35,"urban",4,6,4,540,105,20,1155,90,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11380,5,2,"widowed",13,"urban",2,6,6,420,0,0,840,0,600,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,NA
11382,1,1,"neverMarried",46,"rural",1,6,1,540,0,40,0,0,0,0,0,0,NA,2,2,2,2,1,1,2,2,1,2
11383,7,2,"widowed",35,"urban",NA,6,6,480,30,20,1180,15,0,0,0,0,NA,NA,NA,2,2,NA,1,2,2,2,2
11388,6,1,"married",35,"urban",1,6,6,430,0,0,920,0,795,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
11389,5,2,"married",35,"urban",4,6,1,540,95,50,240,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
11395,6,2,"widowed",35,"urban",1,6,1,510,60,90,1220,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
11396,3,1,"married",59,"urban",2,4,2,465,0,75,105,155,510,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1
11400,6,2,"widowed",59,"urban",4,6,1,645,70,20,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11401,6,2,"divorced",47,"urban",1,4,6,735,75,70,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11402,7,1,"married",59,"urban",2,4,6,330,60,70,930,45,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
11407,6,1,"married",35,"urban",1,4,4,440,0,155,135,35,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11408,3,1,"neverMarried",59,"urban",2,6,4,660,0,30,120,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11410,4,1,"neverMarried",35,"urban",4,4,4,450,0,0,960,65,0,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2
11420,7,2,"widowed",46,"urban",1,6,6,660,0,150,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11421,4,1,"commonLaw",35,"urban",NA,4,5,485,60,30,515,0,480,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
11425,6,1,"married",11,"pei",5,4,6,495,15,150,195,40,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
11427,7,2,"married",47,"urban",1,6,6,610,0,0,0,0,0,0,0,0,NA,1,2,2,2,NA,8,1,2,2,1
11431,7,2,"widowed",47,"urban",6,4,5,630,90,60,1375,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11433,6,2,"divorced",24,"rural",1,6,6,520,25,55,1300,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11439,4,1,"married",47,"rural",3,6,1,435,0,60,150,60,510,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
11444,6,1,"married",35,"rural",2,6,1,360,0,45,420,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11449,5,1,"married",46,"urban",4,6,5,440,55,80,1070,70,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11450,5,1,"divorced",46,"urban",6,6,2,390,60,30,925,70,480,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
11451,4,2,"married",35,"rural",4,4,4,660,90,120,0,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11457,6,2,"widowed",11,"pei",4,4,6,510,45,120,200,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
11458,7,2,"widowed",12,"rural",5,4,6,615,0,100,345,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
11460,5,1,"married",35,"urban",6,4,4,600,0,300,330,30,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
11469,7,1,"married",47,"rural",1,6,6,690,0,90,40,15,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
11470,6,1,"neverMarried",59,"urban",2,6,6,820,0,20,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11471,3,1,"neverMarried",11,"pei",2,6,6,780,90,10,1440,0,440,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
11478,7,2,"widowed",13,"urban",1,6,6,540,0,60,1320,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11480,7,1,"married",46,"urban",6,5,1,625,0,80,1395,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
11482,6,2,"widowed",24,"urban",2,6,6,460,30,210,1060,55,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11485,1,2,"neverMarried",35,"rural",2,4,5,780,90,120,420,0,0,0,0,0,NA,NA,NA,1,1,3,6,2,2,2,2
11488,5,1,"neverMarried",24,"urban",6,6,6,465,50,110,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11494,6,1,"commonLaw",10,"rural",1,5,1,450,0,100,15,360,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11495,6,2,"widowed",24,"rural",4,6,6,525,45,60,1290,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11502,7,1,"commonLaw",59,"urban",1,6,6,810,30,30,460,40,0,0,0,0,NA,2,2,2,2,NA,8,NA,2,2,2
11504,7,2,"widowed",10,"urban",2,4,2,750,0,105,1395,45,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11505,7,2,"divorced",35,"urban",2,5,2,600,0,65,1440,45,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
11510,6,2,"widowed",35,"urban",4,6,3,375,125,0,635,20,510,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
11511,7,2,"widowed",10,"rural",1,6,2,570,30,70,1240,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11520,5,1,"divorced",24,"urban",3,6,6,660,0,90,1440,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
11522,5,1,"widowed",24,"urban",4,6,2,410,0,120,900,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
11529,7,2,"widowed",35,"urban",3,5,2,495,30,105,1200,30,0,0,0,0,NA,2,2,2,2,NA,8,1,2,1,2
11534,5,1,"married",35,"urban",4,6,4,290,40,140,410,20,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,1
11535,6,1,"married",46,"rural",3,4,6,560,0,250,30,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
11541,5,2,"neverMarried",59,"urban",5,4,3,600,40,10,705,0,525,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
11543,4,2,"married",10,"rural",4,4,3,585,120,150,0,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
11544,3,2,"neverMarried",35,"urban",7,4,4,425,10,25,660,40,730,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
11546,6,1,"divorced",59,"urban",5,6,1,585,45,90,1110,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11549,5,1,"widowed",11,"pei",3,6,6,510,0,165,1335,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
11558,6,1,"married",11,"pei",3,6,6,700,0,90,1110,130,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11562,2,2,"neverMarried",48,"urban",4,6,6,490,0,10,695,0,745,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
11563,7,1,"married",35,"rural",1,6,6,480,60,30,340,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,1,2
11570,6,2,"widowed",46,"urban",6,5,4,510,25,215,1440,204,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11589,7,1,"widowed",59,"urban",1,6,1,510,0,70,1290,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11590,4,1,"married",24,"urban",6,4,1,630,0,75,360,0,0,0,0,0,NA,2,2,2,2,NA,3,2,2,1,2
11596,6,1,"married",35,"urban",7,5,6,570,0,90,225,210,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
11598,6,2,"divorced",35,"urban",3,6,6,590,70,65,1080,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11599,7,1,"married",24,"urban",3,4,6,540,60,45,90,10,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
11605,7,2,"neverMarried",46,"urban",1,6,5,570,120,30,1380,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11612,7,2,"widowed",24,"urban",NA,6,2,615,130,65,1070,15,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11615,5,2,"married",11,"pei",4,5,4,450,150,120,585,30,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
11617,6,1,"married",11,"pei",4,6,6,390,120,75,480,80,330,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2
11618,2,1,"married",35,"urban",4,4,2,660,120,150,0,60,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
11627,6,2,"married",11,"pei",6,4,6,570,90,120,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
11631,7,2,"widowed",47,"urban",1,4,2,410,60,60,1220,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
11634,5,1,"commonLaw",24,"urban",3,6,6,495,10,50,720,0,435,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2
