"id","ageGrp","sex","maritalStat","province","popCenter","eduLevel","feelRushed","extraTime","durSleep","durMealPrep","durEating","durAlone","durDriving","durWork","durShoolSite","durSchoolOnline","durStudy","MRW_20","MRW_30","MRW_40","worked12m","workedWeek","enrollStat","dailyTexts","timeSlowDown","timeWorkaholic","timeNotFamFriends","timeWantAlone","province_char","maritalStat_char","eduLevel_char","isFeelRushed"
18380,1,2,6,24,1,1,2,4,430,0,80,20,0,0,365,0,75,1,2,1,1,2,1,6,2,2,2,2,"QC","Single, never married","Less than high school dimploma or its equivalent",1
18381,4,2,1,46,1,6,6,6,390,40,45,0,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2,"MB","Married","Bachelor's degree",0
18382,5,1,1,35,1,7,4,6,690,0,0,30,60,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"ON","Married","University certificate, diploma, degree above the BA level",0
18383,5,2,5,59,1,2,4,6,615,10,135,1270,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"BC","Divorced","High school diploma or equivalency",0
18384,6,1,1,35,1,1,5,6,480,60,180,420,0,0,0,0,0,NA,2,2,2,2,NA,3,2,2,1,2,"ON","Married","Less than high school dimploma or its equivalent",0
18385,4,1,1,35,1,6,2,4,540,45,30,275,60,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"ON","Married","Bachelor's degree",1
18386,1,2,6,12,1,2,6,5,1110,30,60,360,0,0,0,0,0,NA,2,1,1,2,NA,8,2,1,1,1,"NS","Single, never married","High school diploma or equivalency",0
18387,6,1,1,24,1,1,6,6,410,70,135,150,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2,"QC","Married","Less than high school dimploma or its equivalent",0
18388,5,1,5,24,1,1,2,1,690,60,75,1350,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Divorced","Less than high school dimploma or its equivalent",1
18389,3,2,2,47,1,2,2,4,570,80,0,585,55,480,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2,"SK","Living common-law","High school diploma or equivalency",1
18390,7,2,3,35,1,NA,6,2,600,120,20,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1,"ON","Widowed",NA,0
18391,6,1,2,13,1,1,6,2,560,0,80,30,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,"NB","Living common-law","Less than high school dimploma or its equivalent",0
18392,3,2,1,35,1,7,1,6,460,0,90,30,0,600,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1,"ON","Married","University certificate, diploma, degree above the BA level",1
18393,3,2,2,35,1,2,1,2,480,60,40,250,90,440,0,0,0,NA,NA,NA,1,1,NA,2,2,1,2,1,"ON","Living common-law","High school diploma or equivalency",1
18394,5,1,6,35,1,7,1,6,510,15,0,900,45,540,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Single, never married","University certificate, diploma, degree above the BA level",1
18395,5,2,1,35,1,5,3,1,555,290,40,85,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Married","University certificate or dimploma below the bachelor's level",1
18396,4,2,1,24,1,3,2,6,360,75,10,215,0,510,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,1,"QC","Married","Trade certificate or diploma",1
18397,7,1,1,47,1,1,6,2,580,0,90,715,100,0,0,0,0,NA,2,2,2,2,NA,8,NA,2,2,2,"SK","Married","Less than high school dimploma or its equivalent",0
18398,6,2,3,35,2,4,6,1,525,45,60,1440,50,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Widowed","College, CEGEP, or other non-university certificate or dimploma",0
18399,3,2,6,24,1,7,2,4,435,180,0,870,0,510,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"QC","Single, never married","University certificate, diploma, degree above the BA level",1
18400,4,2,2,12,1,4,2,5,480,60,45,185,0,505,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,"NS","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
18401,5,1,1,47,2,4,6,2,450,0,115,115,25,550,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"SK","Married","College, CEGEP, or other non-university certificate or dimploma",0
18402,3,1,4,24,2,3,1,4,690,75,60,1140,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"QC","Separated","Trade certificate or diploma",1
18403,2,2,6,48,2,2,2,2,600,30,0,890,0,460,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"AB","Single, never married","High school diploma or equivalency",1
18404,7,2,3,35,1,1,6,6,520,215,20,1080,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Widowed","Less than high school dimploma or its equivalent",0
18405,6,2,3,35,2,7,4,3,440,10,30,845,30,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Widowed","University certificate, diploma, degree above the BA level",0
18406,4,1,1,59,1,7,3,6,540,120,35,15,45,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"BC","Married","University certificate, diploma, degree above the BA level",1
18407,5,2,3,35,1,2,1,6,450,50,45,1330,20,0,0,0,0,NA,NA,NA,1,1,NA,8,1,2,1,1,"ON","Widowed","High school diploma or equivalency",1
18408,1,2,6,35,1,2,3,3,400,0,60,685,75,0,435,0,180,1,1,1,1,2,1,6,2,2,2,2,"ON","Single, never married","High school diploma or equivalency",1
18409,3,1,1,35,1,2,2,3,595,60,0,100,35,540,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1,"ON","Married","High school diploma or equivalency",1
18410,6,2,1,46,1,7,5,6,580,75,0,240,50,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,1,"MB","Married","University certificate, diploma, degree above the BA level",0
18411,4,1,1,35,1,2,1,4,300,0,80,560,85,595,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1,"ON","Married","High school diploma or equivalency",1
18412,2,2,6,35,2,6,2,5,750,0,0,480,150,0,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,1,"ON","Single, never married","Bachelor's degree",1
18413,5,2,1,59,1,5,3,6,470,60,0,110,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,1,"BC","Married","University certificate or dimploma below the bachelor's level",1
18414,6,2,1,59,1,4,2,5,460,120,0,720,110,480,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1,"BC","Married","College, CEGEP, or other non-university certificate or dimploma",1
18415,5,2,2,59,1,1,6,6,460,130,90,20,120,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"BC","Living common-law","Less than high school dimploma or its equivalent",0
18416,4,2,2,35,1,4,2,4,420,0,130,280,50,310,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
18417,6,2,1,59,2,2,4,3,435,250,30,140,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"BC","Married","High school diploma or equivalency",0
18418,3,1,1,10,2,6,2,3,545,0,75,710,155,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"NL","Married","Bachelor's degree",1
18419,6,2,1,35,2,4,5,3,655,120,0,60,85,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",0
18420,3,1,2,48,1,4,1,4,450,0,150,60,0,480,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,1,"AB","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
18421,3,2,1,13,1,6,1,3,420,45,30,40,75,470,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,2,"NB","Married","Bachelor's degree",1
18422,6,2,3,59,2,2,6,6,480,25,70,1365,105,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,"BC","Widowed","High school diploma or equivalency",0
18423,5,1,5,59,1,4,6,2,445,0,70,1115,20,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,"BC","Divorced","College, CEGEP, or other non-university certificate or dimploma",0
18424,5,2,2,10,2,6,1,6,570,135,50,330,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"NL","Living common-law","Bachelor's degree",1
18425,2,1,1,35,1,4,1,4,520,0,20,1170,150,600,0,0,0,NA,NA,NA,1,1,NA,3,2,1,1,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
18426,7,2,3,35,1,1,6,3,510,0,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Widowed","Less than high school dimploma or its equivalent",0
18427,6,1,5,24,1,6,1,6,480,0,140,1140,135,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"QC","Divorced","Bachelor's degree",1
18428,5,2,4,35,1,6,1,2,630,0,165,1230,60,0,0,0,0,NA,1,2,2,2,NA,1,2,2,2,2,"ON","Separated","Bachelor's degree",1
18429,7,2,1,35,1,4,2,6,600,95,40,740,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
18430,4,1,2,24,1,6,2,6,480,0,0,1440,0,0,0,0,0,NA,2,1,1,2,NA,2,2,2,2,1,"QC","Living common-law","Bachelor's degree",1
18431,3,2,1,12,1,6,1,3,905,0,60,390,0,0,0,0,0,NA,2,1,1,2,1,2,2,2,1,1,"NS","Married","Bachelor's degree",1
18432,5,1,1,24,1,1,1,2,345,60,40,160,25,455,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,1,"QC","Married","Less than high school dimploma or its equivalent",1
18433,6,1,3,24,1,7,3,3,480,180,180,240,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"QC","Widowed","University certificate, diploma, degree above the BA level",1
18434,2,2,6,35,1,4,1,4,435,45,40,1190,0,505,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
18435,3,2,4,35,1,2,4,6,330,0,0,1080,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"ON","Separated","High school diploma or equivalency",0
18436,6,2,1,35,1,4,4,6,840,0,40,540,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",0
18437,3,1,1,35,1,4,2,2,540,0,40,20,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
18438,2,2,1,48,2,1,2,6,540,135,0,510,0,510,0,0,0,NA,NA,NA,1,1,2,4,2,2,1,2,"AB","Married","Less than high school dimploma or its equivalent",1
18439,7,1,3,24,2,1,5,4,630,195,120,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Widowed","Less than high school dimploma or its equivalent",0
18440,1,2,6,24,1,1,2,3,810,10,10,1440,0,0,0,0,0,NA,NA,2,2,2,NA,8,2,2,2,2,"QC","Single, never married","Less than high school dimploma or its equivalent",1
18441,1,1,6,24,1,1,3,3,690,20,40,580,0,0,0,0,0,NA,2,1,1,2,1,7,2,2,2,2,"QC","Single, never married","Less than high school dimploma or its equivalent",1
18442,5,1,1,59,1,2,2,3,570,0,55,115,95,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2,"BC","Married","High school diploma or equivalency",1
18443,2,1,6,24,1,6,1,3,480,0,10,1440,30,0,0,0,0,NA,NA,1,1,2,NA,2,2,2,1,1,"QC","Single, never married","Bachelor's degree",1
18444,3,1,1,59,2,3,2,5,525,0,100,0,240,0,0,0,0,NA,2,1,1,2,NA,1,2,1,1,2,"BC","Married","Trade certificate or diploma",1
18445,6,1,6,35,1,4,2,4,390,50,0,765,45,495,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"ON","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
18446,7,1,6,11,3,1,3,1,720,0,90,1290,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,1,2,"PEI","Single, never married","Less than high school dimploma or its equivalent",1
18447,5,2,6,12,1,2,2,6,420,0,150,1440,0,0,0,0,0,NA,NA,NA,1,1,NA,1,NA,1,2,2,"NS","Single, never married","High school diploma or equivalency",1
18448,5,1,1,35,1,3,4,1,540,0,60,185,70,60,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,"ON","Married","Trade certificate or diploma",0
18449,5,2,3,59,1,4,1,2,361,0,60,705,60,735,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,"BC","Widowed","College, CEGEP, or other non-university certificate or dimploma",1
18450,7,2,6,24,1,6,6,6,510,60,195,885,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Single, never married","Bachelor's degree",0
18451,3,1,6,46,1,4,2,5,540,0,10,1320,0,0,0,0,0,NA,NA,NA,1,1,NA,8,1,1,2,2,"MB","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
18452,4,1,6,59,1,3,6,3,540,0,0,875,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,"BC","Single, never married","Trade certificate or diploma",0
18453,5,1,6,24,1,7,3,6,585,0,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2,"QC","Single, never married","University certificate, diploma, degree above the BA level",1
18454,3,1,4,10,1,5,2,1,565,90,0,1200,0,540,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,1,"NL","Separated","University certificate or dimploma below the bachelor's level",1
18455,4,2,1,35,1,4,1,6,660,100,45,265,120,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
18456,4,1,6,24,2,3,5,3,630,0,60,1440,30,525,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"QC","Single, never married","Trade certificate or diploma",0
18457,4,2,2,11,3,1,1,1,600,30,75,1225,35,0,0,0,0,NA,2,1,1,2,NA,1,1,1,2,2,"PEI","Living common-law","Less than high school dimploma or its equivalent",1
18458,2,2,1,48,1,4,3,6,685,10,30,745,100,120,0,0,0,NA,2,1,1,2,NA,2,2,2,2,2,"AB","Married","College, CEGEP, or other non-university certificate or dimploma",1
18459,6,1,1,12,1,2,6,3,180,0,265,50,85,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,1,"NS","Married","High school diploma or equivalency",0
18460,4,2,1,59,2,4,1,6,540,60,60,600,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2,"BC","Married","College, CEGEP, or other non-university certificate or dimploma",1
18461,2,1,6,24,1,2,1,6,310,10,10,630,0,450,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"QC","Single, never married","High school diploma or equivalency",1
18462,1,1,6,47,1,2,2,5,695,0,120,860,65,0,390,0,130,1,2,1,1,2,1,3,1,2,2,2,"SK","Single, never married","High school diploma or equivalency",1
18463,7,1,1,13,1,5,2,2,540,20,80,395,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"NB","Married","University certificate or dimploma below the bachelor's level",1
18464,6,2,3,12,1,2,3,NA,420,95,235,1175,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,NA,"NS","Widowed","High school diploma or equivalency",1
18465,5,1,1,59,2,3,1,6,885,40,75,530,70,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2,"BC","Married","Trade certificate or diploma",1
18466,6,1,1,13,2,3,6,6,460,0,95,510,90,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2,"NB","Married","Trade certificate or diploma",0
18467,5,2,1,35,1,4,1,6,435,15,85,450,130,375,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
18468,3,1,6,59,1,4,1,2,435,0,30,1410,120,780,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"BC","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
18469,6,2,2,35,1,5,6,2,1440,0,0,720,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2,"ON","Living common-law","University certificate or dimploma below the bachelor's level",0
18470,2,2,1,35,1,6,2,3,540,110,125,385,155,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,1,"ON","Married","Bachelor's degree",1
18471,4,1,2,24,1,5,1,6,555,30,165,15,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,"QC","Living common-law","University certificate or dimploma below the bachelor's level",1
18472,1,2,6,59,1,6,1,3,495,0,200,660,95,450,0,0,0,NA,NA,NA,1,1,NA,7,1,2,1,1,"BC","Single, never married","Bachelor's degree",1
18473,6,1,1,48,1,2,6,3,510,415,0,35,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,"AB","Married","High school diploma or equivalency",0
18474,3,1,1,35,1,6,1,6,510,60,60,660,0,540,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"ON","Married","Bachelor's degree",1
18475,5,1,1,35,1,4,1,6,450,30,10,735,50,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
18476,2,2,2,24,1,4,1,5,630,120,115,90,10,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"QC","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
18477,1,1,6,35,1,1,4,3,600,0,15,0,0,0,90,0,0,1,2,2,2,2,NA,2,2,2,2,2,"ON","Single, never married","Less than high school dimploma or its equivalent",0
18478,2,2,6,12,1,3,1,6,345,0,0,35,185,0,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2,"NS","Single, never married","Trade certificate or diploma",1
18479,2,2,2,48,1,7,1,3,450,30,90,930,0,0,510,0,30,1,2,2,2,2,1,1,2,2,2,2,"AB","Living common-law","University certificate, diploma, degree above the BA level",1
18480,4,2,5,35,1,2,2,5,290,120,0,810,125,485,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"ON","Divorced","High school diploma or equivalency",1
18481,5,2,5,35,1,2,1,6,450,0,110,1440,0,880,0,0,0,NA,NA,NA,1,1,NA,7,2,1,2,2,"ON","Divorced","High school diploma or equivalency",1
18482,1,1,6,46,1,2,1,3,390,0,95,1065,150,420,0,0,0,NA,NA,NA,1,1,2,7,2,2,2,2,"MB","Single, never married","High school diploma or equivalency",1
18483,3,2,1,47,2,4,1,6,480,30,90,165,65,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1,"SK","Married","College, CEGEP, or other non-university certificate or dimploma",1
18484,6,1,1,35,1,2,5,6,510,0,105,660,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Married","High school diploma or equivalency",0
18485,4,1,1,35,1,4,1,6,480,90,0,210,65,540,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,1,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
18486,3,2,1,35,1,4,1,6,390,80,0,55,75,550,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,1,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
18487,1,1,6,24,2,1,1,3,600,0,50,1190,30,0,0,0,0,1,2,1,1,2,1,7,2,2,2,2,"QC","Single, never married","Less than high school dimploma or its equivalent",1
18488,5,2,1,24,1,1,1,6,495,100,45,120,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,1,1,"QC","Married","Less than high school dimploma or its equivalent",1
18489,1,1,6,35,1,2,4,2,555,0,30,1025,35,315,0,0,0,1,2,1,1,2,NA,NA,NA,2,2,2,"ON","Single, never married","High school diploma or equivalency",0
18490,7,2,5,35,1,6,5,4,750,40,170,915,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Divorced","Bachelor's degree",0
18491,7,2,1,35,1,2,2,4,690,30,60,30,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2,"ON","Married","High school diploma or equivalency",1
18492,4,1,6,35,1,2,3,3,450,50,0,1440,0,655,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Single, never married","High school diploma or equivalency",1
18493,1,1,6,24,1,2,1,6,570,0,0,1200,0,240,0,0,0,NA,NA,NA,1,1,1,7,1,2,2,2,"QC","Single, never married","High school diploma or equivalency",1
18494,5,2,1,59,1,6,5,5,390,40,0,30,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,"BC","Married","Bachelor's degree",0
18495,2,2,1,35,1,4,2,3,520,50,20,60,60,480,0,0,0,NA,NA,NA,1,1,2,2,2,2,1,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
18496,4,1,2,35,1,6,3,5,420,135,90,615,45,0,0,0,0,NA,2,1,1,2,NA,2,2,1,2,2,"ON","Living common-law","Bachelor's degree",1
18497,6,2,5,24,1,1,3,6,595,145,75,825,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,1,"QC","Divorced","Less than high school dimploma or its equivalent",1
18498,7,1,3,12,1,1,6,4,420,120,60,1440,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"NS","Widowed","Less than high school dimploma or its equivalent",0
18499,3,2,1,47,1,4,1,3,470,0,50,240,65,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1,"SK","Married","College, CEGEP, or other non-university certificate or dimploma",1
18500,3,2,1,35,1,6,2,2,490,50,35,65,50,545,0,0,0,NA,2,1,1,2,NA,1,2,2,1,2,"ON","Married","Bachelor's degree",1
18501,3,2,6,13,2,5,2,2,565,30,20,855,25,420,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"NB","Single, never married","University certificate or dimploma below the bachelor's level",1
18502,6,1,3,35,1,7,5,5,420,15,0,1440,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"ON","Widowed","University certificate, diploma, degree above the BA level",0
18503,5,1,1,35,1,6,4,4,540,270,0,1110,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Married","Bachelor's degree",0
18504,5,1,5,35,1,7,1,6,825,70,0,1100,40,0,0,0,0,NA,2,2,2,2,NA,2,2,2,1,2,"ON","Divorced","University certificate, diploma, degree above the BA level",1
18505,1,1,6,48,1,3,1,1,780,75,460,1035,0,0,0,0,0,2,1,1,1,2,2,1,2,2,1,2,"AB","Single, never married","Trade certificate or diploma",1
18506,3,1,6,10,1,4,6,4,490,100,60,1320,0,0,0,0,0,NA,2,2,2,2,NA,4,2,2,2,2,"NL","Single, never married","College, CEGEP, or other non-university certificate or dimploma",0
18507,2,1,1,35,1,6,1,4,460,60,20,265,0,580,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Married","Bachelor's degree",1
18508,6,1,1,35,2,3,6,6,480,110,150,180,20,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2,"ON","Married","Trade certificate or diploma",0
18509,2,2,6,35,1,2,1,5,720,0,0,1180,0,0,0,0,0,NA,2,2,2,2,NA,6,2,1,2,2,"ON","Single, never married","High school diploma or equivalency",1
18510,4,1,2,24,2,6,4,6,525,0,60,185,80,380,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"QC","Living common-law","Bachelor's degree",0
18511,5,2,3,24,1,1,6,6,585,15,110,1280,0,0,0,0,0,NA,2,2,2,2,NA,8,NA,2,2,2,"QC","Widowed","Less than high school dimploma or its equivalent",0
18512,5,1,1,59,2,2,6,3,450,30,155,0,160,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"BC","Married","High school diploma or equivalency",0
18513,7,2,5,59,1,3,6,6,440,30,125,1310,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"BC","Divorced","Trade certificate or diploma",0
18514,6,1,1,47,1,7,2,3,405,0,240,615,35,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"SK","Married","University certificate, diploma, degree above the BA level",1
18515,6,1,4,59,2,3,6,1,630,60,270,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"BC","Separated","Trade certificate or diploma",0
18516,5,2,1,46,1,4,5,6,400,0,225,650,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"MB","Married","College, CEGEP, or other non-university certificate or dimploma",0
18517,5,2,1,24,1,5,6,6,570,180,200,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Married","University certificate or dimploma below the bachelor's level",0
18518,2,1,1,35,1,5,2,6,485,30,30,40,0,575,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2,"ON","Married","University certificate or dimploma below the bachelor's level",1
18519,3,1,1,11,3,4,1,5,570,115,105,30,100,0,0,0,0,NA,NA,NA,1,1,NA,3,2,1,2,2,"PEI","Married","College, CEGEP, or other non-university certificate or dimploma",1
18520,5,1,1,47,2,2,2,6,480,30,150,360,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2,"SK","Married","High school diploma or equivalency",1
18521,1,2,6,12,1,2,1,4,455,0,0,875,45,0,435,0,170,1,2,1,1,2,1,7,2,2,1,1,"NS","Single, never married","High school diploma or equivalency",1
18522,4,1,1,35,2,4,2,6,525,0,155,160,40,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
18523,2,1,6,12,1,7,4,2,270,60,60,0,0,0,0,0,0,NA,NA,NA,1,1,NA,5,2,2,1,2,"NS","Single, never married","University certificate, diploma, degree above the BA level",0
18524,1,2,6,47,1,2,3,2,570,0,0,270,0,420,0,0,0,NA,NA,NA,1,1,NA,7,2,2,1,1,"SK","Single, never married","High school diploma or equivalency",1
18525,3,1,1,46,1,2,1,3,660,160,0,300,10,0,0,0,0,NA,NA,NA,1,1,NA,7,1,2,1,1,"MB","Married","High school diploma or equivalency",1
18526,7,2,3,35,1,2,6,1,450,0,80,1180,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2,"ON","Widowed","High school diploma or equivalency",0
18527,6,1,3,24,2,NA,1,6,510,0,120,1170,90,0,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2,"QC","Widowed",NA,1
18528,6,1,1,10,1,3,6,3,450,85,0,270,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"NL","Married","Trade certificate or diploma",0
18529,4,2,1,13,1,2,6,3,605,90,30,285,70,450,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"NB","Married","High school diploma or equivalency",0
18530,6,2,5,48,1,4,3,4,480,60,0,885,0,60,0,0,0,NA,NA,NA,1,1,NA,8,1,1,2,2,"AB","Divorced","College, CEGEP, or other non-university certificate or dimploma",1
18531,4,1,1,59,1,3,1,6,500,0,15,660,80,560,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"BC","Married","Trade certificate or diploma",1
18532,2,1,6,24,1,6,3,6,380,0,330,335,160,425,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2,"QC","Single, never married","Bachelor's degree",1
18533,6,2,1,12,1,6,2,4,500,55,130,355,70,30,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,1,"NS","Married","Bachelor's degree",1
18534,1,1,1,35,1,3,3,6,360,0,60,105,60,555,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2,"ON","Married","Trade certificate or diploma",1
18535,5,2,1,13,2,1,6,4,570,90,120,20,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"NB","Married","Less than high school dimploma or its equivalent",0
18536,5,2,1,24,1,6,2,5,500,30,75,585,30,455,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1,"QC","Married","Bachelor's degree",1
18537,6,2,1,10,2,1,2,3,560,35,80,230,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2,"NL","Married","Less than high school dimploma or its equivalent",1
